time,ra,dec,x,y,z,vx,vy,vz,Cal
2458273.6975007504,2.819633250458049,0.251348118088031,-2.232174750400107,-0.2377369742398099,0.1416411482169803,0.0003240570588108734,-0.01096944562833107,-0.003675880428221022, A.D. 2018-Jun-04 04:43:14.8800
2458273.70909075,2.819695106794242,0.251321152175129,-2.23217099068601,-0.2378641096876358,0.1415985445208256,0.0003247288191245319,-0.01096937236141534,-0.003675922327019512, A.D. 2018-Jun-04 04:59:56.2560
2458273.71488075,2.819726039142402,0.2513076745681121,-2.232169109534668,-0.2379276222459805,0.1415772608705147,0.0003250644065785396,-0.01096933574550639,-0.003675943253388114, A.D. 2018-Jun-04 05:08:16.5120
2458279.6787007484,2.8528045657303376,0.2371105465787064,-2.22920187023253,-0.3032244450504876,0.119593806055623,0.0006696476235160822,-0.01092667002834794,-0.003695747318863527, A.D. 2018-Jun-10 04:16:10.5600
2458279.6839307486,2.852833904505624,0.2370976210716918,-2.229198367187679,-0.3032815914282498,0.1195744772548401,0.000669948815141313,-0.01092662829221308,-0.003695763153489462, A.D. 2018-Jun-10 04:23:42.4320
2458279.6891607484,2.8528632584827287,0.2370846922136451,-2.229194862567914,-0.3033387375826317,0.1195551483729676,0.0006702500049204412,-0.01092658654854826,-0.003695778985432577, A.D. 2018-Jun-10 04:31:14.3040
2458279.6943907486,2.8528926280281697,0.2370717600743795,-2.229191356372618,-0.3033958835237551,0.1195358194065825,0.0006705511929068124,-0.01092654479734613,-0.003695794814695696, A.D. 2018-Jun-10 04:38:46.1760
2458280.6607707483,2.858405943994625,0.2346902806851542,-2.228516468571109,-0.3139513085097894,0.1159628788075305,0.0007261721354765584,-0.01091870096802208,-0.003698673677749113, A.D. 2018-Jun-11 03:50:21.4080
2458280.666560748,2.8584386281646625,0.2346758492033413,-2.228512263070348,-0.3140145276484538,0.1159414634383581,0.0007265051946557551,-0.01091865319836433,-0.003698690650518497, A.D. 2018-Jun-11 03:58:41.6640
2458280.6723307483,2.858471216324137,0.2346614631873554,-2.228508070177704,-0.3140775281418393,0.115920121943908,0.0007268371011233428,-0.0109186055845485,-0.003698707561394362, A.D. 2018-Jun-11 04:07:00.1920
2458280.678100748,2.858503821884544,0.2346470728953128,-2.228503875370306,-0.3141405283553747,0.1158987803536165,0.0007271690053015089,-0.01091855796158958,-0.003698724469007963, A.D. 2018-Jun-11 04:15:18.7200
2458608.310090757,5.2351940385680855,-0.2591508587924823,0.2178338756472314,-2.277191169987613,-0.777556916193146,0.01065280943492324,0.001064250296490183,-0.0006978955359415967, A.D. 2019-May-04 19:25:22.6560
2458608.324230757,5.235234801430897,-0.2591416483758603,0.2179845059160947,-2.27717611674547,-0.7775667828157232,0.01065274469891457,0.001064921135907451,-0.000697666345771245, A.D. 2019-May-04 19:45:44.3520
2458608.3383707576,5.235275688840405,-0.259132453161056,0.2181351352742325,-2.277161054017209,-0.7775766461978606,0.01065267991882326,0.001065591968722858,-0.0006974371534412385, A.D. 2019-May-04 20:06:06.0480
2458630.9781907527,5.271871416375994,-0.2516994832177331,0.4577110958003376,-2.240950653903941,-0.7891947895120324,0.01049279929321528,0.002129628093091801,-0.0003282650220055806, A.D. 2019-May-27 11:27:26.4960
2458630.9804907525,5.271871760572377,-0.251699535123825,0.4577352292116149,-2.240945755636756,-0.7891955444781995,0.0104927773890558,0.002129735013197714,-0.0003282273491425122, A.D. 2019-May-27 11:30:45.2160
2458630.9898287524,5.271873154758837,-0.2516997364650075,0.4578332103501251,-2.240925866144722,-0.7891986087510062,0.01049268844643711,0.002130169106077493,-0.0003280743970735898, A.D. 2019-May-27 11:44:12.0190
2458631.0010487526,5.271874827709285,-0.2516999586628746,0.4579509377171351,-2.240901962720846,-0.7892022887148141,0.01049258155324692,0.002130690681063119,-0.0003278906182205103, A.D. 2019-May-27 12:00:21.4270
